task_id,schedule_index,workload_id,unit_id,method_id,replicate_index,task_status,endpoint_status,post_execution_hard_violation_rate,hard_violation_event_count,executed_event_count,execution_observation_available_event_count,execution_observation_missing_event_count,durably_completed_event_count
r8c-4507-e13dce645191d254,4507,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/2,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,11,9,20
r8c-4508-f6466a2d14941727,4508,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/2,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,12,8,20
r8c-4509-035c12fe53d31b54,4509,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/2,SHADE_ONLY,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,11,9,20
r8c-4510-ba5bcf594f6f7043,4510,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_CROSS_EVENT_MEMORY,0,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4511-38b8b5b703adf85d,4511,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_EXECUTION_FEEDBACK,0,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4512-6cd1e37873460342,4512,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_REJECTION_CREDIT,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,14,6,20
r8c-4513-77526c16a928021a,4513,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_MEMORY_RESET_GATE,0,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4514-516b2bd2ced3827e,4514,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_LINEAGE_CREDIT,0,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4515-1c7e97680350ff36,4515,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_WARM_START_ONLY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,2,20,9,11,20
r8c-4516-afadc917ef607782,4516,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_MEMORY_ONLY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,17,3,20
r8c-4517-88c199fd687a75a0,4517,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,SHADE_ONLY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,15,5,20
r8c-4518-4c8fee7198fc63f9,4518,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_CROSS_EVENT_MEMORY,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,13,7,20
r8c-4519-55101bf9b60b645c,4519,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_EXECUTION_FEEDBACK,1,COMPLETE,INCLUDED,0.05,1,20,20,0,20
r8c-4520-605cd094c8042814,4520,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_REJECTION_CREDIT,1,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4521-16e26f8e92b9091a,4521,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_MEMORY_RESET_GATE,1,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4522-ed69cf8b965c3d52,4522,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_LINEAGE_CREDIT,1,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4523-2e281a48fd86db67,4523,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,11,9,20
r8c-4524-43f7ad94872e5cd9,4524,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,INCLUDED,0.05,1,20,20,0,20
r8c-4525-3b3a0f27d998f4b2,4525,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,SHADE_ONLY,1,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4526-9df89ddeffaa49b8,4526,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_CROSS_EVENT_MEMORY,2,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4527-4270eb028fc402f7,4527,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_EXECUTION_FEEDBACK,2,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4528-c40d85977af3bd0a,4528,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_REJECTION_CREDIT,2,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4529-44613cffdbcc4e3b,4529,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_MEMORY_RESET_GATE,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,8,12,20
r8c-4530-ac760a493b6b600a,4530,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_LINEAGE_CREDIT,2,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4531-845e6451af03b2b4,4531,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,14,6,20
r8c-4532-a9fb75b5ff3cf10a,4532,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4533-e45733501ba882bb,4533,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,SHADE_ONLY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,3,20,18,2,20
r8c-4534-44b456942c3d6cc4,4534,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_CROSS_EVENT_MEMORY,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,17,3,20
r8c-4535-14d214c72fe40da4,4535,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_EXECUTION_FEEDBACK,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,14,6,20
r8c-4536-405ddef61f611cc6,4536,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_REJECTION_CREDIT,3,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4537-c968ddb026d73afc,4537,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_MEMORY_RESET_GATE,3,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4538-aa5cc20a293bdb9e,4538,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_LINEAGE_CREDIT,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4539-e034f32219fcf662,4539,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_WARM_START_ONLY,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,3,20,16,4,20
r8c-4540-268abd4d658cac66,4540,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_MEMORY_ONLY,3,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4541-308421a8e75d2087,4541,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,SHADE_ONLY,3,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4542-8d58a3388da27f35,4542,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_CROSS_EVENT_MEMORY,4,COMPLETE,INCLUDED,0.05,1,20,20,0,20
r8c-4543-1718c4bf1a9bdd80,4543,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_EXECUTION_FEEDBACK,4,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4544-68baeb53f5463c73,4544,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_REJECTION_CREDIT,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,14,6,20
r8c-4545-2a77bca71eff61ee,4545,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_MEMORY_RESET_GATE,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,15,5,20
r8c-4546-d19d9add3873c9c2,4546,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,NO_LINEAGE_CREDIT,4,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4547-ec9ed9a8e6f7ea7a,4547,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,15,5,20
r8c-4548-5d2e467ed9a8cfce,4548,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4549-529cf0fcc19a77de,4549,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/3,SHADE_ONLY,4,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4550-92594408347f4325,4550,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_CROSS_EVENT_MEMORY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,19,1,20
r8c-4551-7313a74c2ef84269,4551,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_EXECUTION_FEEDBACK,0,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4552-59cbc1cad9ad506c,4552,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_REJECTION_CREDIT,0,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4553-80e8c7290d40b55f,4553,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_MEMORY_RESET_GATE,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,18,2,20
r8c-4554-f85f9babe7b383c2,4554,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_LINEAGE_CREDIT,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4555-b2335c6e1b44a92a,4555,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_WARM_START_ONLY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4556-bd62b5347fd7e965,4556,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_MEMORY_ONLY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,14,6,20
r8c-4557-9fbbf908c5bf1124,4557,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,SHADE_ONLY,0,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4558-70070172192c6570,4558,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_CROSS_EVENT_MEMORY,1,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4559-6bdf398bc22bfac9,4559,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_EXECUTION_FEEDBACK,1,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4560-839c8046c0c0ecdb,4560,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_REJECTION_CREDIT,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,18,2,20
r8c-4561-1d452284233d0022,4561,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_MEMORY_RESET_GATE,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,15,5,20
r8c-4562-b5a30ffbe60c287e,4562,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_LINEAGE_CREDIT,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4563-31c3f3320bc95b0b,4563,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4564-d493d979bfb18236,4564,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,16,4,20
r8c-4565-b8d013e05d0947c3,4565,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,SHADE_ONLY,1,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4566-2fdb79775995688b,4566,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_CROSS_EVENT_MEMORY,2,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4567-0962af013637e605,4567,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_EXECUTION_FEEDBACK,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,15,5,20
r8c-4568-10091b81b9934dcc,4568,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_REJECTION_CREDIT,2,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4569-765df7c0fe7b7ce6,4569,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_MEMORY_RESET_GATE,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,17,3,20
r8c-4570-98d8c5df5209ac04,4570,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_LINEAGE_CREDIT,2,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4571-63d32fe6147dbbf3,4571,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,14,6,20
r8c-4572-1c3259b68d012573,4572,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,17,3,20
r8c-4573-defe2b97bf97eeea,4573,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,SHADE_ONLY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4574-448827e1b6f38905,4574,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_CROSS_EVENT_MEMORY,3,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4575-c2b687830df737ab,4575,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_EXECUTION_FEEDBACK,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,13,7,20
r8c-4576-bd8d3a5dd435510a,4576,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_REJECTION_CREDIT,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4577-c3663b4b14081a6c,4577,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_MEMORY_RESET_GATE,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,15,5,20
r8c-4578-2292e985885dda4e,4578,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_LINEAGE_CREDIT,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,14,6,20
r8c-4579-0a27ceccb56abfa5,4579,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_WARM_START_ONLY,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,12,8,20
r8c-4580-724b5724984b601f,4580,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_MEMORY_ONLY,3,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4581-00288c1873196453,4581,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,SHADE_ONLY,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,13,7,20
r8c-4582-3df0d59d870c028b,4582,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_CROSS_EVENT_MEMORY,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,18,2,20
r8c-4583-b61136e3e79de07a,4583,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_EXECUTION_FEEDBACK,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,17,3,20
r8c-4584-20ee266695748d3d,4584,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_REJECTION_CREDIT,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,18,2,20
r8c-4585-b7f8a558619b82c3,4585,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_MEMORY_RESET_GATE,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4586-dfe189d20626fb1d,4586,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,NO_LINEAGE_CREDIT,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4587-81f923aa44884113,4587,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_WARM_START_ONLY,4,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,18,2,20
r8c-4588-d4cd97a4e63e953f,4588,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,CROSS_EVENT_MEMORY_ONLY,4,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4589-ecb956425fe5aae9,4589,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/4,SHADE_ONLY,4,COMPLETE,INCLUDED,0.0,0,20,20,0,20
r8c-4590-8d15f96817097eba,4590,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_CROSS_EVENT_MEMORY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,13,7,20
r8c-4591-6a17506272f74cca,4591,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_EXECUTION_FEEDBACK,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,18,2,20
r8c-4592-166c4d6c74c0ddf3,4592,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_REJECTION_CREDIT,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,16,4,20
r8c-4593-e7c80245eb166374,4593,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_MEMORY_RESET_GATE,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,19,1,20
r8c-4594-008869763073688b,4594,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_LINEAGE_CREDIT,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4595-5720cc132d168840,4595,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,CROSS_EVENT_WARM_START_ONLY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,2,20,17,3,20
r8c-4596-626e3f6d9d9797be,4596,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,CROSS_EVENT_MEMORY_ONLY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4597-9ada39f68d12d7f8,4597,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,SHADE_ONLY,0,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,16,4,20
r8c-4598-1398d1d38f4213c1,4598,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_CROSS_EVENT_MEMORY,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4599-c770a72b8046bf58,4599,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_EXECUTION_FEEDBACK,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,2,20,18,2,20
r8c-4600-66cc673d2138b680,4600,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_REJECTION_CREDIT,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,18,2,20
r8c-4601-759ed71a6c94c154,4601,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_MEMORY_RESET_GATE,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,18,2,20
r8c-4602-5ba4dc6af75017c3,4602,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_LINEAGE_CREDIT,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4603-fee82ce8b7be6fa2,4603,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,CROSS_EVENT_WARM_START_ONLY,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,18,2,20
r8c-4604-e32eba367afcca68,4604,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,CROSS_EVENT_MEMORY_ONLY,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,18,2,20
r8c-4605-65d96b41d6d72c03,4605,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,SHADE_ONLY,1,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,18,2,20
r8c-4606-2764d42648f15f77,4606,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_CROSS_EVENT_MEMORY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,18,2,20
r8c-4607-cf280611751245ca,4607,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_EXECUTION_FEEDBACK,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,17,3,20
r8c-4608-f0852f5f41ba118c,4608,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_REJECTION_CREDIT,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,19,1,20
r8c-4609-1902721b771ed54f,4609,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_MEMORY_RESET_GATE,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,18,2,20
r8c-4610-0e116bda0051935f,4610,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_LINEAGE_CREDIT,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,2,20,18,2,20
r8c-4611-54793ccc4d973cd5,4611,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,CROSS_EVENT_WARM_START_ONLY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,16,4,20
r8c-4612-cbd5de03cf916d2e,4612,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,CROSS_EVENT_MEMORY_ONLY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,2,20,18,2,20
r8c-4613-56ee7ce7559fc18f,4613,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,SHADE_ONLY,2,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,19,1,20
r8c-4614-d9052389270471f5,4614,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_CROSS_EVENT_MEMORY,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,16,4,20
r8c-4615-5eaace1bf45763f0,4615,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_EXECUTION_FEEDBACK,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,0,20,17,3,20
r8c-4616-6001016f2a493e56,4616,E2_ROLLING_INCREMENTAL_AFTER_FULL_REUSE,RR-REJECTION/5,NO_REJECTION_CREDIT,3,COMPLETE,NOT_COMPUTED_MISSING_EXECUTION_OBSERVATION,,1,20,19,1,20
